date_time,w1_precipitation,w2_precipitation,w1_temperature,w2_temperature,w1_gust,w2_gust
2014-04-13 12:00:00,1.527369e-07,0.0,25.819579999999974,25.677030000000002,10.535531,10.745126
2014-04-14 12:00:00,7.636845e-07,4.2449683e-05,25.58843999999999,25.33013999999997,9.020433,9.585314
2014-04-15 12:00:00,9.105727e-05,2.2049993e-05,25.101679999999988,25.53152,8.913728,9.513581
2014-04-16 12:00:00,0.0,1.7955899e-06,25.88742000000002,25.89931999999999,9.454385,9.495034
2014-04-17 12:00:00,0.0002509281,3.3907592e-05,,25.979600000000005,10.293364,10.389616
2014-04-18 12:00:00,4.3064356e-06,2.1755695e-06,25.924199999999985,25.624799999999993,11.742195,11.372261
2014-04-19 12:00:00,8.72761e-05,5.8583915e-05,24.752560000000017,25.828370000000007,14.049851,13.308213
2014-04-20 12:00:00,8.375796e-05,5.6496287e-05,25.337980000000016,26.010100000000023,12.884081,13.187365
2014-04-21 12:00:00,0.00012700555,1.7433584e-05,24.982799999999997,26.12603999999999,10.989923,12.591363
2014-04-22 12:00:00,0.00022463128,0.0,25.49606,26.07065,10.989775,11.67285
2014-04-23 12:00:00,4.5374036e-06,4.3183565e-05,26.431460000000015,26.25945999999999,11.399965,12.010439
2014-04-24 12:00:00,1.7389655e-05,1.0300428e-05,26.117549999999994,26.357849999999985,10.728443,10.694202
2014-04-25 12:00:00,9.1455877e-07,1.1669472e-05,25.83026000000001,25.943330000000003,9.7202425,10.643094
2014-04-26 12:00:00,6.4652413e-06,1.2200326e-06,26.339170000000024,26.225070000000017,10.664522,10.46805
2014-04-27 12:00:00,9.0207905e-06,1.344271e-05,26.207029999999975,25.957949999999983,11.613015,11.070535
2014-04-28 12:00:00,5.3392723e-06,0.0,26.850070000000017,26.106499999999983,11.016564,11.379266
2014-04-29 12:00:00,1.2358651e-05,2.745539e-06,26.541080000000022,26.112799999999993,10.771303,11.112062
2014-04-30 12:00:00,1.1641532e-06,3.8439408e-05,25.999239999999986,25.817349999999976,11.076938,10.587375
